0,1,2,3,4,5,6,7,8,9,10,11,12,13,winner,turn,move_number
6,0,0,1,1,1,1,15,1,3,5,2,12,0,player_1,player_2,22
2,5,5,4,4,4,0,1,5,0,0,6,6,6,player_2,player_1,3
13,0,3,0,7,0,0,18,3,0,0,2,0,2,player_1,player_1,41
15,2,1,1,0,5,1,11,1,3,2,0,2,4,player_2,player_2,41
6,8,0,0,12,4,0,4,8,0,4,0,1,1,player_1,player_2,18
23,0,0,1,0,4,1,17,1,0,0,1,0,0,player_2,player_1,37
32,0,0,0,0,0,0,16,0,0,0,0,0,0,player_2,,37
4,0,0,3,8,8,1,9,1,0,2,2,2,8,player_1,player_1,12
14,0,4,0,0,4,0,20,0,2,1,1,0,2,player_1,player_1,46
17,2,0,2,0,2,2,19,2,0,0,0,1,1,player_1,player_2,35
15,0,0,0,2,0,0,23,1,0,2,1,3,1,player_1,player_2,38
4,7,7,0,0,7,1,4,7,0,6,0,2,3,player_2,player_2,9
12,2,0,0,1,9,7,2,2,6,0,0,0,7,player_2,player_2,11
1,0,6,1,1,7,7,2,5,5,4,4,0,5,tie,player_2,4
7,1,12,1,9,0,1,6,0,4,0,0,4,3,player_1,player_2,19
11,1,4,5,2,4,1,15,2,1,1,1,0,0,player_2,player_1,30
14,1,0,1,0,2,0,24,0,0,0,1,5,0,player_1,player_1,55
24,0,1,1,9,0,2,8,0,0,0,1,1,1,player_2,player_1,42
5,2,0,1,1,5,2,7,1,10,3,9,1,1,player_2,player_2,15
11,0,2,5,3,1,1,22,1,1,0,0,0,1,player_1,player_1,32
5,1,5,9,0,0,0,13,0,2,3,8,1,1,player_1,player_1,18
17,3,1,2,0,1,3,16,1,1,0,1,0,2,player_1,player_1,30
8,0,2,1,6,2,13,6,3,0,2,0,1,4,tie,player_1,18
9,2,0,0,0,0,2,15,4,1,8,3,0,4,player_1,player_2,26
15,1,5,1,1,0,0,21,3,1,0,0,0,0,player_1,player_2,45
9,2,0,2,1,0,2,6,2,1,1,15,3,4,player_2,player_2,22
12,4,0,1,2,0,5,11,3,2,1,2,0,5,player_2,player_2,26
1,4,4,0,0,6,0,3,1,7,2,7,7,6,player_1,player_2,5
3,7,0,3,0,2,10,13,2,0,0,6,0,2,player_1,player_2,13
7,1,3,1,0,8,6,9,5,2,0,0,2,4,player_1,player_1,23
3,1,8,1,3,2,2,12,2,2,1,2,0,9,player_1,player_1,15
8,4,1,6,0,0,0,13,0,5,2,2,4,3,player_2,player_2,21
7,0,0,5,8,4,0,12,1,0,5,0,3,3,player_2,player_2,26
14,0,2,1,3,1,2,21,1,0,1,1,1,0,player_1,player_2,25
19,0,1,2,0,2,0,21,0,1,1,1,0,0,player_1,player_1,49
22,0,3,0,0,0,3,8,6,3,1,1,1,0,player_2,player_2,21
5,2,8,1,1,0,0,16,1,5,1,3,0,5,player_1,player_1,15
5,1,0,7,6,6,1,8,1,1,1,7,3,1,player_1,player_2,10
10,1,2,1,2,5,5,8,5,4,1,1,1,2,player_2,player_1,28
2,0,8,7,2,6,0,4,0,6,6,0,6,1,player_1,player_2,7
13,2,0,3,8,0,0,5,1,8,1,3,2,2,player_2,player_2,14
19,0,0,0,3,0,1,19,1,1,0,0,3,1,player_2,player_1,45
4,1,7,2,2,0,8,3,6,1,2,2,1,9,player_2,player_2,8
15,0,0,0,1,6,0,23,0,0,0,0,1,2,player_1,player_1,45
3,1,1,3,3,3,4,6,8,0,8,2,6,0,player_2,player_1,10
2,2,0,3,0,8,0,5,1,2,9,8,7,1,player_1,player_2,10
4,0,12,9,0,0,0,11,1,4,7,0,0,0,player_1,player_2,17
6,3,3,2,0,0,3,9,2,4,1,2,1,12,player_1,player_2,21
5,4,1,8,1,2,7,3,7,2,1,0,7,0,player_2,player_1,9
19,1,9,0,1,0,1,13,0,0,0,3,0,1,player_2,player_1,34
2,1,7,2,0,3,1,11,1,7,7,6,0,0,player_1,player_2,8
7,0,1,1,2,0,4,14,3,4,8,3,1,0,player_1,player_2,24
24,0,0,1,1,1,3,17,0,0,0,0,1,0,player_2,player_1,49
5,1,0,9,1,8,1,10,1,0,1,4,1,6,player_1,player_1,20
2,6,5,1,2,6,0,3,6,5,5,1,6,0,player_2,player_1,5
10,4,0,0,1,12,1,8,1,4,1,1,2,3,player_2,player_2,25
20,0,0,0,2,0,0,24,0,0,0,0,1,1,player_1,player_2,52
17,0,0,2,3,4,3,12,0,5,0,1,1,0,player_2,player_2,18
6,2,0,1,2,0,4,11,1,0,3,13,2,3,player_1,player_2,23
13,1,0,0,6,0,4,15,1,4,0,1,1,2,player_1,player_1,29
14,0,0,1,1,0,3,12,1,3,4,0,7,2,player_2,player_2,38
10,2,1,0,0,0,1,19,0,7,0,3,1,4,player_1,player_2,18
2,6,6,0,1,2,1,4,2,7,0,2,8,7,player_1,player_1,7
8,1,4,0,4,1,2,9,1,4,1,7,5,1,player_2,player_2,23
21,0,1,0,1,3,11,10,0,0,0,1,0,0,player_1,player_2,23
12,2,0,11,1,2,3,12,1,1,1,1,1,0,tie,player_2,29
9,1,8,0,4,2,1,19,1,1,0,1,1,0,player_2,player_2,20
13,3,2,0,0,0,3,18,0,1,1,0,2,5,player_1,player_1,39
18,0,0,0,1,2,2,7,11,1,1,3,1,1,player_2,player_2,17
4,4,1,8,0,0,8,4,7,0,7,1,1,3,player_1,player_1,9
4,0,9,3,7,6,0,8,0,5,0,0,6,0,tie,player_2,9
7,8,7,0,2,4,8,3,0,6,0,1,1,1,player_2,player_1,12
1,0,7,5,0,6,5,1,0,2,6,1,7,7,player_2,player_1,6
6,0,4,2,1,9,9,4,2,7,0,2,1,1,player_1,player_2,12
20,0,0,0,1,9,1,14,1,0,0,0,2,0,player_2,player_2,42
4,6,6,1,6,2,7,2,6,0,1,6,1,0,player_1,player_1,6
4,3,2,2,0,13,0,6,0,2,8,3,1,4,player_2,player_2,16
18,3,0,2,0,2,1,21,0,0,0,0,1,0,player_1,player_2,45
20,0,8,6,0,1,1,8,0,0,0,0,0,4,player_1,player_2,24
11,0,0,1,12,2,0,14,0,1,2,0,1,4,player_1,player_2,27
20,2,5,1,0,0,1,11,0,4,1,0,0,3,player_2,player_1,20
20,1,0,2,0,1,1,19,1,1,1,0,0,1,player_1,player_2,45
3,2,3,2,1,9,2,3,3,7,1,3,0,9,player_2,player_1,10
13,1,8,0,0,3,4,4,0,8,4,1,1,1,player_2,player_1,11
18,0,3,0,5,0,5,11,2,0,2,0,2,0,player_2,player_1,31
9,6,1,4,1,9,2,4,0,0,4,1,1,6,player_2,player_1,17
1,1,6,6,5,5,0,1,0,6,6,5,0,6,player_2,player_1,4
11,0,3,0,0,1,0,23,2,1,0,0,1,6,player_1,player_2,37
8,0,3,9,1,1,1,16,0,2,3,0,0,4,player_1,player_1,16
5,8,0,2,3,2,10,6,8,1,1,0,2,0,player_1,player_2,11
2,2,6,6,0,8,0,2,1,7,6,2,6,0,player_1,player_2,7
8,2,8,0,3,6,4,5,8,0,1,1,1,1,player_1,player_2,15
20,0,0,2,0,1,1,10,1,0,5,2,4,2,player_2,player_1,36
13,3,0,0,2,0,0,23,0,0,1,3,3,0,player_1,player_2,36
8,10,2,1,1,2,4,4,1,1,5,2,7,0,player_2,player_1,18
10,0,0,5,8,3,1,7,5,6,1,0,2,0,player_1,player_1,20
4,1,3,3,0,4,5,15,3,2,0,0,7,1,player_1,player_2,15
6,0,7,1,2,0,0,6,0,2,12,3,6,3,player_2,player_2,24
5,0,0,7,3,7,0,11,1,1,7,1,3,2,player_1,player_2,12
10,0,0,0,1,6,1,15,3,1,8,0,1,2,player_1,player_1,37
14,0,2,0,0,0,0,24,4,0,0,0,2,2,player_1,player_1,36
9,5,0,0,11,2,0,16,1,0,1,0,0,3,player_1,player_2,27
16,1,1,0,1,3,9,4,1,1,0,0,6,5,player_2,player_2,20
8,3,3,2,6,1,3,9,3,0,3,4,2,1,player_1,player_1,24
0,4,4,0,1,6,0,4,0,8,6,5,5,5,player_1,player_1,7
4,1,0,6,2,0,0,14,1,1,0,7,11,1,player_2,player_1,11
4,6,6,1,1,1,4,13,2,0,0,1,9,0,player_1,player_1,12
2,1,6,5,5,5,4,0,4,4,0,0,6,6,player_1,player_1,3
26,0,0,0,0,2,0,17,1,1,1,0,0,0,player_2,,54
15,0,1,0,2,0,0,25,1,1,0,0,3,0,player_1,,58
16,0,2,1,0,10,0,10,1,1,0,0,6,1,player_2,player_2,30
10,0,2,2,3,4,1,24,1,0,0,0,0,1,player_1,player_2,31
8,3,4,0,2,2,6,7,3,4,0,1,6,2,player_1,player_2,17
11,1,1,5,0,0,9,10,8,1,2,0,0,0,tie,player_1,20
15,0,3,8,2,0,0,9,1,1,2,1,0,6,player_2,player_2,31
2,6,1,2,1,0,2,4,3,2,1,9,9,6,player_1,player_2,8
15,2,6,0,2,2,0,8,0,2,9,1,1,0,player_2,player_2,28
1,5,5,0,5,1,6,2,5,5,4,4,0,5,player_1,player_1,3
5,2,9,8,7,1,0,3,3,4,3,3,0,0,player_1,player_2,12
16,0,1,2,0,2,5,16,0,3,0,1,2,0,player_1,player_1,26
13,0,0,2,3,0,0,24,1,0,3,1,0,1,player_1,player_2,27
6,3,0,1,0,3,0,19,2,2,1,6,0,5,player_1,player_2,18
6,2,6,1,10,0,6,10,0,0,1,0,5,1,player_1,player_2,16
4,0,9,0,0,4,9,12,0,2,1,0,7,0,player_1,player_1,13
11,0,0,0,0,0,1,19,0,1,1,2,13,0,player_2,player_1,27
0,0,5,1,6,6,5,1,0,5,5,5,5,4,player_1,player_1,3
12,4,1,0,2,2,3,16,1,1,1,2,2,1,player_1,player_2,31
5,0,1,0,2,1,10,6,1,1,0,6,10,5,player_1,player_2,15
16,0,0,2,3,1,0,12,0,3,0,4,5,2,player_2,player_2,34
2,1,6,0,6,6,5,1,5,0,5,5,5,1,player_2,player_2,4
23,0,0,0,1,0,1,11,0,1,0,2,7,2,player_2,player_1,32
4,1,1,0,0,2,3,15,0,1,12,2,2,5,player_1,player_1,24
19,0,2,2,0,0,6,12,1,6,0,0,0,0,player_1,player_2,21
6,0,9,2,1,4,0,8,5,0,9,0,2,2,player_2,player_2,16
13,1,0,0,5,0,0,16,0,0,0,7,4,2,player_1,player_2,36
2,1,8,0,7,1,0,10,0,0,8,8,1,2,player_1,player_2,10
11,2,0,0,0,1,8,20,1,1,1,2,0,1,player_1,player_2,22
1,1,0,7,1,0,8,4,2,0,8,1,8,7,player_1,player_1,9
13,0,0,1,4,0,0,19,0,0,0,3,3,5,tie,player_2,37
13,1,1,4,1,2,0,8,3,12,0,0,1,2,player_1,player_1,23
7,0,1,1,5,3,10,5,2,1,1,0,0,12,tie,player_2,18
7,1,8,3,2,8,0,5,0,1,2,4,5,2,player_1,player_1,15
4,4,1,3,1,2,3,7,0,10,2,9,2,0,player_1,player_1,16
8,0,0,7,0,6,6,8,0,6,0,6,0,1,player_1,player_2,7
17,2,1,2,0,4,2,13,0,0,0,1,6,0,player_1,player_2,22
18,0,0,0,0,1,1,15,5,1,1,0,0,6,player_2,player_2,41
18,1,1,0,0,1,1,21,1,0,1,1,1,1,player_1,player_2,42
4,0,2,0,6,0,3,16,6,0,4,0,5,2,player_1,player_2,22
12,0,0,0,2,1,3,7,1,2,1,8,8,3,player_2,player_2,15
12,0,0,1,2,3,4,15,0,0,4,0,1,6,player_1,player_1,27
3,6,0,7,0,2,7,2,6,1,5,1,0,8,player_1,player_2,8
23,0,0,1,1,1,1,10,0,0,0,2,0,9,player_2,player_2,32
11,0,0,1,0,2,3,18,0,0,0,0,13,0,player_2,player_1,36
15,1,0,1,0,0,2,17,2,0,0,3,3,4,player_2,player_1,29
11,13,0,4,3,4,0,8,0,0,0,0,2,3,player_1,player_1,32
2,1,7,1,6,2,0,5,0,0,1,8,8,7,player_1,player_1,7
1,5,5,0,5,0,7,2,5,5,4,4,0,5,player_2,player_2,4
10,3,2,0,1,5,0,15,2,4,0,0,3,3,player_1,player_1,33
10,0,1,4,3,0,8,8,1,3,4,1,4,1,player_1,player_2,24
5,0,8,1,5,2,2,5,1,0,6,8,1,4,player_1,player_1,14
20,1,4,2,0,0,0,7,6,4,1,0,2,1,player_2,player_2,26
6,0,1,5,5,3,13,7,1,2,2,2,0,1,player_2,player_1,24
7,1,7,3,12,5,2,4,0,0,0,1,3,3,player_2,player_1,17
3,6,0,2,7,7,0,9,1,7,2,0,3,1,player_1,player_2,10
2,0,1,7,6,6,6,0,4,0,1,6,2,7,player_1,player_2,6
18,0,2,1,2,0,0,21,0,2,0,0,0,2,player_1,player_2,46
15,6,0,1,0,1,3,18,0,2,0,1,1,0,tie,player_1,35
10,0,5,1,2,2,1,12,1,1,1,1,11,0,player_2,player_2,24
6,8,0,10,0,1,1,11,1,2,1,3,1,3,player_2,player_2,16
18,0,1,0,3,0,1,22,0,0,0,0,0,3,player_1,player_1,29
1,1,5,5,5,0,5,1,1,0,7,6,6,5,player_1,player_1,4
5,1,0,4,1,0,7,8,2,0,9,9,0,2,player_2,player_2,19
12,1,0,0,7,2,0,10,0,9,5,0,0,2,player_2,player_1,34
9,2,0,4,3,1,0,22,0,0,2,3,2,0,player_1,player_1,21
24,0,0,0,7,2,5,6,1,0,0,0,0,3,player_2,player_2,26
1,1,1,0,7,7,6,2,5,1,5,0,6,6,player_2,player_1,5
9,0,6,1,15,2,0,7,2,1,0,0,0,5,player_2,player_2,27
5,0,2,0,7,1,5,7,1,9,0,2,4,5,player_2,player_2,16
5,0,0,1,0,4,10,15,1,8,0,4,0,0,player_1,player_2,15
2,5,0,6,5,5,5,0,4,4,0,0,6,6,player_1,player_2,4
4,1,0,4,3,1,5,7,0,10,2,2,8,1,player_1,player_1,13
9,4,0,0,0,0,0,21,0,13,0,0,1,0,player_2,player_2,33
9,0,5,5,0,1,1,8,2,6,1,6,3,1,player_2,player_2,22
2,5,5,5,4,0,0,2,0,7,6,6,5,1,player_1,player_2,4
14,1,1,5,0,0,2,10,0,3,0,0,2,10,player_2,player_1,25
4,4,0,9,0,7,1,3,7,6,1,2,1,3,player_1,player_2,9
4,2,1,5,0,3,5,6,8,0,1,4,0,9,player_1,player_2,14
3,0,2,3,3,9,3,14,3,0,0,7,1,0,player_1,player_1,13
2,2,7,1,3,2,7,3,7,0,7,0,0,7,player_1,player_1,8
17,1,1,1,3,3,1,8,1,3,1,1,5,2,player_2,player_2,30
13,1,0,1,0,1,2,21,3,0,1,0,2,3,player_1,player_1,26
17,0,1,0,0,2,3,17,0,2,1,1,2,2,player_2,player_1,23
9,6,0,6,0,0,2,3,7,0,0,7,0,8,player_2,player_1,9
3,5,0,2,2,7,7,3,5,0,1,6,0,7,player_2,player_1,6
2,6,1,7,6,0,6,1,5,5,5,4,0,0,player_2,player_2,5
3,2,0,7,1,2,7,3,7,7,0,1,7,1,player_2,player_2,8
2,1,2,7,7,6,2,1,0,0,7,6,6,1,player_2,player_1,6
15,0,3,0,1,0,0,22,0,1,0,3,0,3,player_1,player_2,42
18,2,0,2,1,3,2,10,1,3,2,1,1,2,player_2,player_2,32
3,1,2,7,1,3,3,4,7,1,8,1,0,7,player_2,player_1,9
14,1,14,0,0,0,0,9,0,2,0,1,2,5,player_1,player_1,31
2,1,7,6,6,0,0,9,1,1,1,7,6,1,player_1,player_2,7
2,1,3,0,7,0,8,2,6,2,1,7,7,2,player_2,player_2,7
11,1,7,3,0,2,0,8,6,1,4,4,1,0,player_1,player_2,23
4,8,0,2,8,2,3,4,7,0,7,1,2,0,player_1,player_2,10
23,1,1,4,1,0,2,12,2,0,2,0,0,0,player_2,player_1,24
5,0,1,0,10,0,7,7,0,0,9,0,5,4,player_2,player_1,21
24,3,1,1,1,1,1,8,0,1,1,1,1,4,player_2,player_1,23
1,5,1,6,5,0,6,1,5,1,6,5,0,6,player_1,player_1,4
10,0,0,3,5,0,0,18,10,0,0,0,2,0,player_1,player_1,21
18,0,2,2,10,0,2,4,0,3,0,7,0,0,player_2,player_1,24
16,0,0,3,0,9,6,5,0,3,3,2,1,0,player_2,player_2,27
21,0,0,1,0,0,0,18,1,3,1,1,0,2,player_2,player_2,45
1,5,1,0,6,6,2,2,1,6,6,0,6,6,player_2,player_2,5
19,0,5,0,0,2,1,12,2,2,1,2,1,1,player_2,player_2,29
9,2,0,0,8,1,0,15,6,0,4,0,0,3,player_1,player_2,31
3,0,1,2,2,1,5,12,8,1,0,3,3,7,player_1,player_2,11
4,0,0,3,8,2,4,5,9,1,9,0,1,2,player_2,player_2,10
1,0,1,1,7,7,6,1,1,5,0,7,6,5,player_1,player_2,6
16,0,0,0,0,0,1,24,0,0,0,1,1,5,player_1,player_1,42
13,12,0,2,1,2,0,7,1,1,1,0,6,2,player_1,player_2,29
7,1,2,4,6,0,5,8,1,10,3,0,0,1,player_1,player_1,21
3,1,0,9,4,9,0,3,2,6,0,1,9,1,player_1,player_2,11
0,4,4,0,5,5,1,2,0,6,6,5,5,5,player_2,player_1,3
9,0,5,3,0,11,2,6,3,0,0,6,1,2,player_2,player_1,23
11,0,4,0,12,1,0,8,0,0,2,0,7,3,tie,player_1,22
14,2,0,0,1,5,1,9,3,0,1,0,11,1,player_2,player_2,18
3,7,1,2,0,3,1,4,7,7,2,3,0,8,player_2,player_2,8
3,7,2,1,1,3,2,4,1,3,4,0,9,8,player_1,player_1,10
4,6,5,5,1,2,0,3,1,1,3,0,9,8,player_2,player_1,8
20,4,0,0,0,2,0,17,0,0,1,1,3,0,tie,player_2,54
22,1,0,2,7,1,0,7,1,0,5,1,1,0,player_2,player_1,25
5,1,3,5,5,5,3,6,4,1,1,9,0,0,player_1,player_1,15
12,2,0,0,1,4,2,13,0,2,2,3,1,6,player_2,player_1,25
11,2,1,0,2,1,3,19,1,3,0,0,4,1,player_1,player_2,42
8,0,2,0,8,4,3,12,0,1,4,2,4,0,player_2,player_1,25
9,0,2,1,0,0,0,23,1,1,1,1,0,9,player_1,player_1,35
13,1,0,1,0,3,0,15,2,0,1,0,2,10,player_2,player_2,31
3,7,5,0,1,0,0,5,8,2,0,0,9,8,player_2,player_1,11
1,4,4,4,4,0,5,1,5,5,0,5,5,5,player_2,player_2,2
1,5,0,5,5,1,6,2,5,5,4,4,0,5,player_1,player_1,3
13,2,0,0,1,1,0,12,0,4,0,0,3,12,player_2,player_1,28
8,1,1,2,1,10,0,4,1,1,2,10,2,5,player_2,player_2,16
0,4,4,0,5,5,0,2,5,5,5,5,4,4,player_2,player_2,2
10,12,1,3,0,4,0,7,3,3,0,3,2,0,player_2,player_1,19
2,0,2,2,9,0,0,5,0,10,0,2,8,8,player_2,player_1,15
8,2,1,5,0,1,3,14,5,1,1,0,4,3,player_1,player_1,32
7,7,0,0,8,0,1,23,0,1,0,1,0,0,player_1,player_1,28
17,0,3,2,1,0,0,20,1,0,1,2,0,1,player_2,player_2,53
8,10,0,3,0,0,1,9,1,12,1,0,1,2,player_2,player_1,19
4,2,0,10,0,1,1,11,3,4,0,0,11,1,player_1,player_2,20
8,4,3,1,5,2,1,7,2,0,3,4,5,3,player_1,player_1,23
8,4,1,1,0,7,8,7,1,0,4,2,4,1,player_2,player_2,22
14,7,2,1,3,0,1,13,4,1,0,0,2,0,player_2,player_1,36
3,7,1,7,1,8,0,4,6,5,5,1,0,0,player_2,player_1,8
3,3,7,1,0,8,2,3,7,6,6,1,1,0,player_1,player_2,7
9,1,11,4,0,7,2,10,1,1,0,0,2,0,player_2,player_2,19
4,1,0,1,1,11,1,9,8,0,1,0,2,9,player_1,player_2,17
3,6,1,6,6,0,1,8,1,1,1,0,7,7,player_2,player_1,7
15,0,1,1,1,1,8,13,0,1,3,0,4,0,player_2,player_2,41
19,0,4,0,0,0,0,11,9,1,0,1,0,3,player_2,player_2,20
2,6,0,1,1,1,9,5,6,6,4,0,1,6,player_1,player_1,7
3,1,2,2,8,7,2,2,0,0,3,9,8,1,player_2,player_1,11
9,7,0,2,4,0,1,8,3,0,0,7,0,7,player_2,player_1,21
3,6,0,2,3,8,7,2,1,5,0,3,0,8,player_1,player_1,9
6,4,3,1,0,0,0,10,3,12,1,6,2,0,player_1,player_1,28
4,1,9,1,8,7,1,2,1,3,7,0,4,0,player_2,player_1,12
3,2,4,8,8,0,7,1,1,6,1,7,0,0,player_2,player_2,9
8,1,1,2,9,0,3,12,2,7,0,0,3,0,player_1,player_1,16
22,0,0,1,1,0,0,22,0,0,0,1,0,1,tie,player_2,50
11,0,0,0,2,3,0,22,1,2,3,2,2,0,player_1,player_2,32
4,0,6,6,0,0,7,2,2,7,0,7,7,0,player_2,player_2,8
7,1,10,1,2,4,3,7,1,1,2,0,5,4,player_1,player_1,18
7,9,1,0,1,8,1,14,0,0,0,5,1,1,player_1,player_1,17
8,1,0,0,3,3,4,9,2,1,1,0,13,3,player_1,player_2,26
16,0,0,3,0,1,0,25,1,0,1,0,1,0,player_1,,46
1,4,4,4,4,4,0,1,5,0,6,5,5,5,player_1,player_2,2
10,4,0,0,1,0,3,21,1,1,2,3,0,2,player_1,player_2,33
11,2,0,0,1,1,1,22,0,2,2,5,1,0,player_1,player_1,34
3,0,7,7,2,3,0,4,7,6,1,6,1,1,player_2,player_2,7
6,1,1,0,0,0,2,18,0,2,0,5,1,12,player_1,player_2,27
4,1,2,6,0,3,8,3,0,1,7,1,4,8,player_1,player_1,10
8,0,3,8,1,0,5,10,2,3,0,4,3,1,player_1,player_2,26
7,1,2,1,0,4,1,21,1,5,1,3,1,0,player_1,player_2,22
5,0,0,9,8,0,2,7,0,8,0,0,9,0,player_1,player_2,16
10,1,1,1,0,3,2,14,2,0,5,2,0,7,player_1,player_1,31
3,0,1,10,2,1,1,4,8,4,0,3,3,8,player_2,player_2,11
11,0,0,3,1,4,4,7,3,4,0,0,11,0,player_2,player_1,19
12,2,3,3,0,3,0,13,2,1,7,0,1,1,player_2,player_1,37
11,0,4,5,5,4,0,8,0,1,7,0,1,2,tie,player_1,30
4,8,3,0,4,2,3,5,4,1,0,0,2,12,player_1,player_1,15
13,1,1,0,5,0,0,25,1,1,0,0,0,1,player_1,,36
6,1,0,1,2,9,0,5,1,2,3,1,9,8,player_1,player_2,13
9,2,2,2,0,1,4,9,10,1,0,3,2,3,player_2,player_2,18
4,2,1,2,1,9,2,7,0,1,8,2,7,2,player_2,player_1,12
18,0,0,2,1,0,3,22,0,0,0,0,0,2,player_1,player_1,56
6,0,8,3,0,8,2,4,7,0,0,1,1,8,player_1,player_1,10
6,1,7,1,6,0,9,3,1,6,0,0,8,0,player_2,player_1,12
13,1,2,0,9,0,0,9,1,2,1,2,0,8,player_2,player_2,27
19,0,0,0,3,1,0,12,0,7,3,0,0,3,player_2,player_1,30
3,7,6,1,1,1,8,12,1,0,0,0,0,8,player_2,player_1,10
2,1,6,5,5,5,4,0,4,4,0,0,6,6,player_2,player_1,3
10,0,1,0,1,0,0,19,1,0,0,0,16,0,player_1,player_2,31
10,2,7,1,3,1,7,3,2,7,2,0,1,2,player_1,player_1,9
10,0,0,4,4,0,0,21,3,1,1,1,2,1,player_1,player_2,23
2,6,5,1,0,1,3,4,7,7,2,5,5,0,player_1,player_2,6
7,1,4,8,0,4,10,3,2,3,2,4,0,0,player_2,player_2,13
7,1,3,3,0,1,4,13,4,0,10,2,0,0,player_1,player_1,25
7,3,7,6,0,1,0,10,0,3,2,4,5,0,player_2,player_2,22
13,2,1,6,2,1,3,11,2,0,2,1,0,4,player_2,player_1,27
4,1,1,5,9,8,2,3,1,0,7,1,4,2,player_2,player_1,13
3,1,1,8,1,7,6,2,1,0,3,7,7,1,player_2,player_1,9
6,2,4,0,0,2,0,11,2,4,2,11,0,4,tie,player_2,24
8,4,0,2,2,2,3,21,3,2,0,0,1,0,player_1,player_2,29
24,0,0,3,0,2,1,14,0,1,1,0,2,0,player_2,player_1,42
3,6,5,5,0,1,6,2,6,0,0,0,7,7,player_2,player_1,5
8,9,1,1,3,1,5,12,3,0,2,2,0,1,player_1,player_1,23
5,0,10,1,4,3,2,14,0,9,0,0,0,0,player_2,player_2,17
7,2,8,1,4,0,9,4,8,1,1,0,1,2,player_2,player_2,13
2,1,6,0,7,6,0,9,0,5,5,0,1,6,player_1,player_2,7
5,2,1,3,3,0,6,13,5,3,0,2,1,4,player_1,player_2,25
8,3,0,2,6,4,2,10,5,1,4,0,1,2,player_2,player_2,27
18,0,1,0,1,0,4,20,0,0,0,4,0,0,player_1,player_1,50
16,2,1,2,1,1,1,17,2,1,3,0,1,0,player_1,player_1,25
1,0,0,7,6,0,0,2,0,9,7,3,7,6,player_1,player_2,9
5,4,1,0,11,2,2,6,3,1,9,1,3,0,player_1,player_1,14
1,5,4,4,0,5,5,1,5,4,4,0,5,5,player_1,player_1,2
3,3,2,9,0,5,0,4,2,8,1,7,2,2,player_2,player_2,12
14,3,0,0,3,2,0,12,0,11,1,1,0,1,player_2,player_1,33
9,0,5,0,1,16,3,5,4,0,1,3,0,1,tie,player_1,22
16,1,0,1,2,3,2,16,3,0,0,0,2,2,player_2,player_2,39
4,2,5,1,12,3,1,8,0,0,9,1,2,0,player_1,player_1,14
7,0,1,1,2,1,5,15,1,10,1,1,2,1,tie,player_2,22
3,0,6,2,1,3,2,12,2,1,7,0,1,8,player_1,player_2,10
7,0,2,5,0,9,1,8,1,5,2,4,4,0,tie,player_2,28
13,9,1,4,2,1,0,3,0,10,1,1,3,0,player_2,player_1,14
22,0,2,1,0,2,1,7,0,1,4,2,4,2,player_2,player_1,23
3,1,3,0,8,3,2,13,2,0,8,1,2,2,player_1,player_1,12
17,1,1,1,1,1,6,15,0,0,0,1,1,3,player_1,player_1,47
11,1,1,6,7,1,2,6,6,1,4,2,0,0,player_2,player_1,18
11,0,0,10,0,2,2,11,0,1,3,7,1,0,player_2,player_1,31
3,0,0,0,0,4,2,16,2,5,0,2,10,4,player_2,player_2,17
7,2,0,1,2,3,1,24,1,0,2,1,2,2,player_1,player_2,22
11,4,0,3,1,0,4,8,5,4,6,0,0,2,player_2,player_1,19
1,1,5,0,6,6,5,1,1,5,0,6,6,5,player_1,player_1,4
11,0,2,0,1,14,0,13,2,0,0,1,2,2,player_1,player_2,38
5,4,1,6,3,0,9,5,8,3,0,0,0,4,tie,player_2,13
5,3,9,0,2,0,10,3,1,7,2,2,0,4,player_2,player_2,12
19,2,0,1,1,0,2,16,0,0,0,0,4,3,player_1,player_1,46
2,5,0,6,6,1,6,2,5,5,0,5,5,0,player_1,player_1,4
20,0,2,0,0,0,0,13,1,4,0,0,0,8,player_2,player_2,31
12,2,2,0,4,2,0,16,0,2,4,2,0,2,player_1,player_1,35
5,3,2,0,0,0,8,11,0,7,1,1,7,3,player_1,player_1,22
7,0,2,0,1,3,4,19,0,2,1,7,0,2,player_1,player_1,28
15,0,10,2,7,0,0,6,1,1,1,1,0,4,player_2,player_2,30
4,0,0,10,1,0,1,14,2,1,3,9,2,1,player_1,player_2,16
4,0,3,9,1,0,4,6,0,8,2,7,1,3,player_1,player_2,12
17,1,2,1,0,0,2,22,0,1,0,1,0,1,player_1,player_1,37
5,4,1,5,0,2,5,17,0,0,1,4,0,4,player_1,player_1,16
2,0,2,6,6,6,6,0,0,5,1,1,7,6,player_1,player_1,5
6,5,4,1,0,4,12,5,2,3,1,0,0,5,player_2,player_1,17
0,0,0,6,6,0,6,2,5,1,6,6,5,5,player_1,player_2,4
17,1,0,0,1,4,1,12,0,0,1,7,1,3,player_2,player_1,33
2,0,2,7,0,8,7,2,5,5,4,0,0,6,tie,player_2,6
8,1,0,1,3,0,2,23,0,5,3,1,0,1,player_1,player_1,28
7,0,5,1,6,0,0,10,4,0,11,1,0,3,player_2,player_2,22
15,9,0,0,10,1,0,8,0,2,1,2,0,0,player_2,player_1,20
11,0,4,6,2,0,4,7,3,7,1,0,0,3,player_2,player_2,23
